SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Migrated_Other,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
277,KA,Karnataka,KA_Chikkaballapura,Chikkaballapura,148,90,55,3,0,3,0,3,0,,
278,KA,Karnataka,KA_Chikkamagaluru,Chikkamagaluru,18,2,16,0,0,0,-3,3,0,,
279,KA,Karnataka,KA_Chitradurga,Chitradurga,40,28,12,0,0,0,-3,3,0,,
280,KA,Karnataka,KA_Dakshina Kannada,Dakshina Kannada,143,80,57,6,0,8,8,0,0,,
281,KA,Karnataka,KA_Davanagere,Davanagere,180,27,147,6,0,1,-5,6,0,,
282,KA,Karnataka,KA_Dharwad,Dharwad,54,26,28,0,0,3,2,1,0,,
283,KA,Karnataka,KA_Gadag,Gadag,37,9,26,2,0,0,-9,9,0,,
284,KA,Karnataka,KA_Hassan,Hassan,200,111,89,0,0,3,-29,32,0,,
285,KA,Karnataka,KA_Haveri,Haveri,19,16,3,0,0,2,2,0,0,,
286,KA,Karnataka,KA_Kalaburagi,Kalaburagi,552,416,129,7,0,42,41,1,0,,
287,KA,Karnataka,KA_Kodagu,Kodagu,3,2,1,0,0,0,0,0,0,,
288,KA,Karnataka,KA_Kolar,Kolar,29,20,9,0,0,1,1,0,0,,
289,KA,Karnataka,KA_Koppal,Koppal,4,1,3,0,0,0,0,0,0,,
290,KA,Karnataka,KA_Mandya,Mandya,330,184,146,0,0,13,0,13,0,,
291,KA,Karnataka,KA_Mysuru,Mysuru,97,6,91,0,0,0,0,0,0,,
0,KA,Karnataka,KA_Other State,Other State,34,8,25,1,0,0,0,0,0,,
292,KA,Karnataka,KA_Raichur,Raichur,356,318,37,1,0,0,0,0,0,,
293,KA,Karnataka,KA_Ramanagara,Ramanagara,4,4,0,0,0,2,2,0,0,,
294,KA,Karnataka,KA_Shivamogga,Shivamogga,53,25,28,0,0,0,0,0,0,,
295,KA,Karnataka,KA_Tumakuru,Tumakuru,32,15,15,2,0,0,0,0,0,,
296,KA,Karnataka,KA_Udupi,Udupi,768,685,82,1,0,204,204,0,0,,
297,KA,Karnataka,KA_Uttara Kannada,Uttara Kannada,92,43,49,0,0,7,7,0,0,,
298,KA,Karnataka,KA_Vijayapura,Vijayapura,187,117,65,5,0,53,50,3,0,,
299,KA,Karnataka,KA_Yadgir,Yadgir,373,345,27,1,0,74,74,0,0,,
0,KL,Kerala,KL_Other State,Other State,2,2,0,0,0,0,0,0,0,,
300,KL,Kerala,KL_Alappuzha,Alappuzha,79,66,12,1,0,5,1,4,0,,
301,KL,Kerala,KL_Ernakulam,Ernakulam,73,40,32,1,0,10,6,4,0,,
302,KL,Kerala,KL_Idukki,Idukki,45,21,24,0,0,3,3,0,0,,
303,KL,Kerala,KL_Kannur,Kannur,247,110,135,2,0,0,0,0,0,,
304,KL,Kerala,KL_Kasaragod,Kasaragod,316,104,212,0,0,1,-6,7,0,,
305,KL,Kerala,KL_Kollam,Kollam,91,65,25,1,0,2,2,0,0,,
306,KL,Kerala,KL_Kottayam,Kottayam,65,26,38,1,0,1,1,0,0,,
307,KL,Kerala,KL_Kozhikode,Kozhikode,92,47,44,1,0,4,3,1,0,,
308,KL,Kerala,KL_Malappuram,Malappuram,164,104,58,2,0,18,18,0,0,,
309,KL,Kerala,KL_Palakkad,Palakkad,214,183,30,1,0,40,40,0,0,,
310,KL,Kerala,KL_Pathanamthitta,Pathanamthitta,80,58,22,0,0,11,11,0,0,,
311,KL,Kerala,KL_Thiruvananthapuram,Thiruvananthapuram,95,61,31,3,0,5,4,1,0,,
312,KL,Kerala,KL_Thrissur,Thrissur,95,68,26,1,0,8,3,5,0,,
313,KL,Kerala,KL_Wayanad,Wayanad,42,18,23,1,0,3,3,0,0,,
314,LA,Ladakh,LA_Kargil,Kargil,51,38,13,0,0,2,2,0,0,,
315,LA,Ladakh,LA_Leh,Leh,46,10,35,1,0,1,1,0,0,,
316,LD,Lakshadweep,LD_Lakshadweep,Lakshadweep,0,0,0,0,0,0,0,0,0,,
369,MH,Maharashtra,MH_Ahmednagar,Ahmednagar,188,104,76,8,0,18,14,4,0,,
370,MH,Maharashtra,MH_Akola,Akola,727,289,405,33,0,48,28,20,0,,
371,MH,Maharashtra,MH_Amravati,Amravati,275,95,164,16,0,3,-3,6,0,,
372,MH,Maharashtra,MH_Aurangabad,Aurangabad,1781,543,1148,90,0,67,37,29,1,,
374,MH,Maharashtra,MH_Beed,Beed,51,12,38,1,0,0,-9,9,0,,
373,MH,Maharashtra,MH_Bhandara,Bhandara,38,24,14,0,0,0,0,0,0,,
375,MH,Maharashtra,MH_Buldhana,Buldhana,82,31,48,3,0,2,0,2,0,,
376,MH,Maharashtra,MH_Chandrapur,Chandrapur,30,5,25,0,0,2,2,0,0,,
377,MH,Maharashtra,MH_Dhule,Dhule,195,72,102,21,0,8,5,3,0,,
378,MH,Maharashtra,MH_Gadchiroli,Gadchiroli,41,16,25,0,0,1,-5,6,0,,
379,MH,Maharashtra,MH_Gondia,Gondia,68,18,50,0,0,0,0,0,0,,
380,MH,Maharashtra,MH_Hingoli,Hingoli,205,59,146,0,0,11,11,0,0,,
381,MH,Maharashtra,MH_Jalgaon,Jalgaon,896,413,374,109,0,44,18,12,14,,
382,MH,Maharashtra,MH_Jalna,Jalna,170,89,78,3,0,11,5,6,0,,
383,MH,Maharashtra,MH_Kolhapur,Kolhapur,630,321,303,6,0,18,-25,43,0,,
384,MH,Maharashtra,MH_Latur,Latur,132,45,83,4,0,1,-10,11,0,,
385,MH,Maharashtra,MH_Mumbai,Mumbai,46080,25783,18778,1519,0,1149,413,682,54,,
386,MH,Maharashtra,MH_Mumbai Suburban,Mumbai Suburban,0,0,0,0,0,0,0,0,0,,
387,MH,Maharashtra,MH_Nagpur,Nagpur,681,259,411,11,0,19,18,1,0,,
388,MH,Maharashtra,MH_Nanded,Nanded,162,53,102,7,0,5,5,0,0,,
389,MH,Maharashtra,MH_Nandurbar,Nandurbar,40,8,28,4,0,1,1,0,0,,
390,MH,Maharashtra,MH_Nashik,Nashik,1367,308,978,81,0,70,24,36,10,,
391,MH,Maharashtra,MH_Osmanabad,Osmanabad,106,50,53,3,0,10,2,8,0,,
0,MH,Maharashtra,MH_Other State,Other State,65,47,0,18,0,1,1,0,0,,
392,MH,Maharashtra,MH_Palghar,Palghar,1285,780,468,37,0,51,40,10,1,,
393,MH,Maharashtra,MH_Parbhani,Parbhani,77,29,45,3,0,2,-17,19,0,,
394,MH,Maharashtra,MH_Pune,Pune,9051,3768,4893,390,0,226,93,119,14,,
395,MH,Maharashtra,MH_Raigad,Raigad,1362,603,704,55,0,69,69,0,0,,
396,MH,Maharashtra,MH_Ratnagiri,Ratnagiri,344,205,129,10,0,15,4,6,5,,
397,MH,Maharashtra,MH_Sangli,Sangli,136,53,79,4,0,9,1,8,0,,
398,MH,Maharashtra,MH_Satara,Satara,587,315,250,22,0,3,-35,38,0,,
399,MH,Maharashtra,MH_Sindhudurg,Sindhudurg,105,88,17,0,0,18,18,0,0,,
400,MH,Maharashtra,MH_Solapur,Solapur,1217,551,572,94,0,92,-25,115,2,,
401,MH,Maharashtra,MH_Thane,Thane,11877,7140,4445,292,0,457,153,266,38,,
402,MH,Maharashtra,MH_Wardha,Wardha,9,2,6,1,0,0,-2,2,0,,
403,MH,Maharashtra,MH_Washim,Washim,9,1,6,2,0,0,0,0,0,,
404,MH,Maharashtra,MH_Yavatmal,Yavatmal,160,54,104,2,0,5,0,5,0,,
421,ML,Meghalaya,ML_East Garo Hills,East Garo Hills,0,0,0,0,0,0,0,0,0,,
422,ML,Meghalaya,ML_East Jaintia Hills,East Jaintia Hills,0,0,0,0,0,0,0,0,0,,
423,ML,Meghalaya,ML_East Khasi Hills,East Khasi Hills,16,2,13,1,0,0,0,0,0,,
424,ML,Meghalaya,ML_North Garo Hills,North Garo Hills,1,1,0,0,0,0,0,0,0,,
425,ML,Meghalaya,ML_Ribhoi,Ribhoi,0,0,0,0,0,0,0,0,0,,
426,ML,Meghalaya,ML_South Garo Hills,South Garo Hills,0,0,0,0,0,0,0,0,0,,
427,ML,Meghalaya,ML_South West Garo Hills,South West Garo Hills,4,4,0,0,0,0,0,0,0,,
428,ML,Meghalaya,ML_South West Khasi Hills,South West Khasi Hills,0,0,0,0,0,0,0,0,0,,
429,ML,Meghalaya,ML_West Garo Hills,West Garo Hills,5,5,0,0,0,0,0,0,0,,
430,ML,Meghalaya,ML_West Jaintia Hills,West Jaintia Hills,1,1,0,0,0,0,0,0,0,,
431,ML,Meghalaya,ML_West Khasi Hills,West Khasi Hills,1,1,0,0,0,0,0,0,0,,
405,MN,Manipur,MN_Bishnupur,Bishnupur,4,4,0,0,0,0,0,0,0,,
406,MN,Manipur,MN_Chandel,Chandel,2,2,0,0,0,0,0,0,0,,
407,MN,Manipur,MN_Churachandpur,Churachandpur,21,18,3,0,0,0,0,0,0,,
408,MN,Manipur,MN_Imphal East,Imphal East,10,-2,12,0,0,0,0,0,0,,
409,MN,Manipur,MN_Imphal West,Imphal West,26,25,1,0,0,8,8,0,0,,
410,MN,Manipur,MN_Jiribam,Jiribam,0,0,0,0,0,0,0,0,0,,
411,MN,Manipur,MN_Kakching,Kakching,2,2,0,0,0,0,0,0,0,,
412,MN,Manipur,MN_Kamjong,Kamjong,2,0,2,0,0,0,0,0,0,,
413,MN,Manipur,MN_Kangpokpi,Kangpokpi,5,5,0,0,0,0,0,0,0,,
414,MN,Manipur,MN_Noney,Noney,3,3,0,0,0,0,0,0,0,,
415,MN,Manipur,MN_Pherzawl,Pherzawl,0,0,0,0,0,0,0,0,0,,
416,MN,Manipur,MN_Senapati,Senapati,5,5,0,0,0,0,0,0,0,,
417,MN,Manipur,MN_Tamenglong,Tamenglong,5,5,0,0,0,0,0,0,0,,
418,MN,Manipur,MN_Tengnoupal,Tengnoupal,7,7,0,0,0,0,0,0,0,,
419,MN,Manipur,MN_Thoubal,Thoubal,4,2,2,0,0,0,0,0,0,,
420,MN,Manipur,MN_Ukhrul,Ukhrul,5,5,0,0,0,0,0,0,0,,
317,MP,Madhya Pradesh,MP_Agar Malwa,Agar Malwa,14,1,12,1,0,1,1,0,0,,
318,MP,Madhya Pradesh,MP_Alirajpur,Alirajpur,3,0,3,0,0,0,0,0,0,,
319,MP,Madhya Pradesh,MP_Anuppur,Anuppur,21,18,3,0,0,1,1,0,0,,
320,MP,Madhya Pradesh,MP_Ashoknagar,Ashoknagar,13,1,11,1,0,1,1,0,0,,
321,MP,Madhya Pradesh,MP_Balaghat,Balaghat,7,5,2,0,0,0,0,0,0,,
322,MP,Madhya Pradesh,MP_Barwani,Barwani,54,12,41,1,0,1,-2,3,0,,
323,MP,Madhya Pradesh,MP_Betul,Betul,35,30,5,0,0,1,1,0,0,,
324,MP,Madhya Pradesh,MP_Bhind,Bhind,70,37,33,0,0,9,9,0,0,,
325,MP,Madhya Pradesh,MP_Bhopal,Bhopal,1682,464,1157,61,0,52,6,46,0,,
326,MP,Madhya Pradesh,MP_Burhanpur,Burhanpur,316,35,265,16,0,0,-10,10,0,,
327,MP,Madhya Pradesh,MP_Chhatarpur,Chhatarpur,29,12,17,0,0,0,-8,8,0,,
328,MP,Madhya Pradesh,MP_Chhindwara,Chhindwara,16,11,4,1,0,1,1,0,0,,
329,MP,Madhya Pradesh,MP_Damoh,Damoh,26,10,16,0,0,0,0,0,0,,
330,MP,Madhya Pradesh,MP_Datia,Datia,11,4,6,1,0,0,0,0,0,,
331,MP,Madhya Pradesh,MP_Dewas,Dewas,114,33,72,9,0,4,-4,8,0,,
332,MP,Madhya Pradesh,MP_Dhar,Dhar,126,13,110,3,0,1,1,0,0,,
333,MP,Madhya Pradesh,MP_Dindori,Dindori,29,24,5,0,0,5,4,1,0,,
335,MP,Madhya Pradesh,MP_Guna,Guna,4,3,1,0,0,0,0,0,0,,
336,MP,Madhya Pradesh,MP_Gwalior,Gwalior,176,69,105,2,0,3,-8,11,0,,
337,MP,Madhya Pradesh,MP_Harda,Harda,3,0,3,0,0,0,0,0,0,,
338,MP,Madhya Pradesh,MP_Hoshangabad,Hoshangabad,37,0,34,3,0,0,0,0,0,,
339,MP,Madhya Pradesh,MP_Indore,Indore,3687,1295,2243,149,0,54,-9,59,4,,
340,MP,Madhya Pradesh,MP_Jabalpur,Jabalpur,267,60,197,10,0,4,4,0,0,,
341,MP,Madhya Pradesh,MP_Jhabua,Jhabua,13,3,9,1,0,0,0,0,0,,
342,MP,Madhya Pradesh,MP_Katni,Katni,3,3,0,0,0,0,0,0,0,,
334,MP,Madhya Pradesh,MP_Khandwa,Khandwa,258,27,216,15,0,7,2,4,1,,
368,MP,Madhya Pradesh,MP_Khargone,Khargone,181,61,108,12,0,12,10,1,1,,
343,MP,Madhya Pradesh,MP_Mandla,Mandla,5,3,1,1,0,1,1,0,0,,
344,MP,Madhya Pradesh,MP_Mandsaur,Mandsaur,93,4,81,8,0,0,0,0,0,,
345,MP,Madhya Pradesh,MP_Morena,Morena,106,18,87,1,0,8,6,2,0,,
346,MP,Madhya Pradesh,MP_Narsinghpur,Narsinghpur,17,14,3,0,0,5,4,1,0,,
347,MP,Madhya Pradesh,MP_Neemuch,Neemuch,290,147,138,5,0,38,5,33,0,,
348,MP,Madhya Pradesh,MP_Niwari,Niwari,0,0,0,0,0,0,0,0,0,,
0,MP,Madhya Pradesh,MP_Other Region,Other Region,0,0,0,0,0,0,0,0,0,,
349,MP,Madhya Pradesh,MP_Panna,Panna,20,16,4,0,0,0,0,0,0,,
350,MP,Madhya Pradesh,MP_Raisen,Raisen,69,1,65,3,0,0,0,0,0,,
351,MP,Madhya Pradesh,MP_Rajgarh,Rajgarh,14,12,1,1,0,0,0,0,0,,
352,MP,Madhya Pradesh,MP_Ratlam,Ratlam,44,11,31,2,0,1,1,0,0,,
353,MP,Madhya Pradesh,MP_Rewa,Rewa,35,8,27,0,0,0,0,0,0,,
354,MP,Madhya Pradesh,MP_Sagar,Sagar,216,66,140,10,0,9,-35,44,0,,
355,MP,Madhya Pradesh,MP_Satna,Satna,22,2,18,2,0,1,1,0,0,,
356,MP,Madhya Pradesh,MP_Sehore,Sehore,15,9,4,2,0,0,0,0,0,,
357,MP,Madhya Pradesh,MP_Seoni,Seoni,2,0,2,0,0,0,0,0,0,,
358,MP,Madhya Pradesh,MP_Shahdol,Shahdol,12,6,6,0,0,0,-3,3,0,,
359,MP,Madhya Pradesh,MP_Shajapur,Shajapur,11,2,8,1,0,0,0,0,0,,
360,MP,Madhya Pradesh,MP_Sheopur,Sheopur,19,13,5,1,0,0,0,0,0,,
361,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,15,9,6,0,0,4,4,0,0,,
362,MP,Madhya Pradesh,MP_Sidhi,Sidhi,17,11,6,0,0,0,0,0,0,,
363,MP,Madhya Pradesh,MP_Singrauli,Singrauli,11,10,1,0,0,0,0,0,0,,
364,MP,Madhya Pradesh,MP_Tikamgarh,Tikamgarh,15,8,6,1,0,0,0,0,0,,
365,MP,Madhya Pradesh,MP_Ujjain,Ujjain,707,110,538,59,0,9,1,7,1,,
366,MP,Madhya Pradesh,MP_Umaria,Umaria,10,7,2,1,0,0,0,0,0,,
367,MP,Madhya Pradesh,MP_Vidisha,Vidisha,36,16,20,0,0,1,1,0,0,,
432,MZ,Mizoram,MZ_Aizawl,Aizawl,6,5,1,0,0,4,4,0,0,,
433,MZ,Mizoram,MZ_Champhai,Champhai,0,0,0,0,0,0,0,0,0,,
729,MZ,Mizoram,MZ_Hnahthial,Hnahthial,0,0,0,0,0,0,0,0,0,,
730,MZ,Mizoram,MZ_Khawzawl,Khawzawl,0,0,0,0,0,0,0,0,0,,
434,MZ,Mizoram,MZ_Kolasib,Kolasib,0,0,0,0,0,0,0,0,0,,
435,MZ,Mizoram,MZ_Lawngtlai,Lawngtlai,0,0,0,0,0,0,0,0,0,,
436,MZ,Mizoram,MZ_Lunglei,Lunglei,2,2,0,0,0,1,1,0,0,,
437,MZ,Mizoram,MZ_Mamit,Mamit,1,1,0,0,0,0,0,0,0,,
438,MZ,Mizoram,MZ_Saiha,Saiha,0,0,0,0,0,0,0,0,0,,
728,MZ,Mizoram,MZ_Saitual,Saitual,1,1,0,0,0,0,0,0,0,,
439,MZ,Mizoram,MZ_Serchhip,Serchhip,0,0,0,0,0,0,0,0,0,,
440,NL,Nagaland,NL_Dimapur,Dimapur,57,57,0,0,0,0,0,0,0,,
441,NL,Nagaland,NL_Kiphire,Kiphire,0,0,0,0,0,0,0,0,0,,
442,NL,Nagaland,NL_Kohima,Kohima,17,17,0,0,0,0,0,0,0,,
443,NL,Nagaland,NL_Longleng,Longleng,0,0,0,0,0,0,0,0,0,,
444,NL,Nagaland,NL_Mokokchung,Mokokchung,0,0,0,0,0,0,0,0,0,,
445,NL,Nagaland,NL_Mon,Mon,0,0,0,0,0,0,0,0,0,,
446,NL,Nagaland,NL_Peren,Peren,1,1,0,0,0,0,0,0,0,,
447,NL,Nagaland,NL_Phek,Phek,0,0,0,0,0,0,0,0,0,,
448,NL,Nagaland,NL_Tuensang,Tuensang,5,5,0,0,0,0,0,0,0,,
449,NL,Nagaland,NL_Wokha,Wokha,0,0,0,0,0,0,0,0,0,,
450,NL,Nagaland,NL_Zunheboto,Zunheboto,0,0,0,0,0,0,0,0,0,,
451,OR,Odisha,OR_Angul,Angul,31,6,25,0,0,1,0,1,0,,
452,OR,Odisha,OR_Balangir,Balangir,105,67,38,0,0,3,-11,14,0,,
453,OR,Odisha,OR_Balasore,Balasore,179,41,137,1,0,0,-3,3,0,,
454,OR,Odisha,OR_Bargarh,Bargarh,16,14,2,0,0,4,4,0,0,,
456,OR,Odisha,OR_Bhadrak,Bhadrak,136,30,106,0,0,4,4,0,0,,
455,OR,Odisha,OR_Boudh,Boudh,34,1,33,0,0,0,0,0,0,,
457,OR,Odisha,OR_Cuttack,Cuttack,154,73,80,1,0,23,1,22,0,,
458,OR,Odisha,OR_Deogarh,Deogarh,33,9,24,0,0,0,0,0,0,,
459,OR,Odisha,OR_Dhenkanal,Dhenkanal,33,27,6,0,0,2,0,2,0,,
460,OR,Odisha,OR_Gajapati,Gajapati,51,41,10,0,0,7,7,0,0,,
461,OR,Odisha,OR_Ganjam,Ganjam,533,141,389,3,0,12,-23,35,0,,
462,OR,Odisha,OR_Jagatsinghpur,Jagatsinghpur,87,46,41,0,0,1,1,0,0,,
463,OR,Odisha,OR_Jajpur,Jajpur,293,51,242,0,0,3,3,0,0,,
464,OR,Odisha,OR_Jharsuguda,Jharsuguda,7,1,6,0,0,0,0,0,0,,
465,OR,Odisha,OR_Kalahandi,Kalahandi,25,10,15,0,0,3,3,0,0,,
466,OR,Odisha,OR_Kandhamal,Kandhamal,25,12,13,0,0,3,-4,7,0,,
467,OR,Odisha,OR_Kendrapara,Kendrapara,163,64,99,0,0,2,-2,4,0,,
468,OR,Odisha,OR_Kendujhar,Kendujhar,32,14,18,0,0,2,2,0,0,,
469,OR,Odisha,OR_Khordha,Khordha,217,125,87,5,0,22,11,10,1,,
470,OR,Odisha,OR_Koraput,Koraput,14,7,7,0,0,6,0,6,0,,
471,OR,Odisha,OR_Malkangiri,Malkangiri,21,2,19,0,0,0,0,0,0,,
472,OR,Odisha,OR_Mayurbhanj,Mayurbhanj,57,42,15,0,0,22,21,1,0,,
473,OR,Odisha,OR_Nabarangapur,Nabarangapur,2,1,1,0,0,0,0,0,0,,
474,OR,Odisha,OR_Nayagarh,Nayagarh,76,28,48,0,0,0,-3,3,0,,
475,OR,Odisha,OR_Nuapada,Nuapada,60,46,14,0,0,0,-14,14,0,,
476,OR,Odisha,OR_Puri,Puri,99,18,81,0,0,1,1,0,0,,
477,OR,Odisha,OR_Rayagada,Rayagada,2,2,0,0,0,1,1,0,0,,
478,OR,Odisha,OR_Sambalpur,Sambalpur,16,11,5,0,0,0,0,0,0,,
479,OR,Odisha,OR_Subarnapur,Subarnapur,26,23,3,0,0,1,1,0,0,,
480,OR,Odisha,OR_Sundargarh,Sundargarh,81,41,40,0,0,7,6,1,0,,
485,PB,Punjab,PB_Amritsar,Amritsar,408,74,327,7,0,3,-11,14,0,,
486,PB,Punjab,PB_Barnala,Barnala,24,2,21,1,0,0,0,0,0,,
487,PB,Punjab,PB_Bathinda,Bathinda,54,9,45,0,0,1,1,0,0,,
488,PB,Punjab,PB_Faridkot,Faridkot,67,6,61,0,0,1,1,0,0,,
489,PB,Punjab,PB_Fatehgarh Sahib,Fatehgarh Sahib,65,8,57,0,0,1,1,0,0,,
490,PB,Punjab,PB_Fazilka,Fazilka,45,3,42,0,0,0,0,0,0,,
491,PB,Punjab,PB_Ferozepur,Ferozepur,46,0,45,1,0,0,0,0,0,,
492,PB,Punjab,PB_Gurdaspur,Gurdaspur,148,14,131,3,0,3,3,0,0,,
493,PB,Punjab,PB_Hoshiarpur,Hoshiarpur,134,13,116,5,0,0,0,0,0,,
494,PB,Punjab,PB_Jalandhar,Jalandhar,270,46,216,8,0,8,8,0,0,,
495,PB,Punjab,PB_Kapurthala,Kapurthala,40,4,33,3,0,2,2,0,0,,
496,PB,Punjab,PB_Ludhiana,Ludhiana,222,58,155,9,0,16,13,3,0,,
497,PB,Punjab,PB_Mansa,Mansa,32,0,32,0,0,0,0,0,0,,
498,PB,Punjab,PB_Moga,Moga,65,1,64,0,0,1,-4,5,0,,
499,PB,Punjab,PB_Pathankot,Pathankot,81,35,43,3,0,1,-1,2,0,,
500,PB,Punjab,PB_Patiala,Patiala,126,18,106,2,0,1,1,0,0,,
501,PB,Punjab,PB_Rupnagar,Rupnagar,71,11,59,1,0,0,0,0,0,,
502,PB,Punjab,PB_S.A.S. Nagar,S.A.S. Nagar,124,17,104,3,0,4,3,1,0,,
503,PB,Punjab,PB_Sangrur,Sangrur,104,12,92,0,0,1,1,0,0,,
504,PB,Punjab,PB_Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,106,5,100,1,0,0,0,0,0,,
505,PB,Punjab,PB_Sri Muktsar Sahib,Sri Muktsar Sahib,70,4,66,0,0,1,1,0,0,,
506,PB,Punjab,PB_Tarn Taran,Tarn Taran,159,4,154,1,0,2,0,1,1,,
481,PY,Puducherry,PY_Karaikal,Karaikal,2,0,2,0,0,0,0,0,0,,
482,PY,Puducherry,PY_Mahe,Mahe,4,0,4,0,0,0,0,0,0,,
483,PY,Puducherry,PY_Puducherry,Puducherry,84,57,27,0,0,0,0,0,0,,
484,PY,Puducherry,PY_Yanam,Yanam,0,0,0,0,0,0,0,0,0,,
507,RJ,Rajasthan,RJ_Ajmer,Ajmer,362,54,299,9,0,0,-2,0,2,,
508,RJ,Rajasthan,RJ_Alwar,Alwar,82,28,52,2,0,0,0,0,0,,
509,RJ,Rajasthan,RJ_Banswara,Banswara,85,0,83,2,0,0,0,0,0,,
510,RJ,Rajasthan,RJ_Baran,Baran,57,47,8,2,0,4,4,0,0,,
511,RJ,Rajasthan,RJ_Barmer,Barmer,105,25,80,0,0,0,-3,3,0,,
512,RJ,Rajasthan,RJ_Bharatpur,Bharatpur,546,390,150,6,0,42,42,0,0,,
513,RJ,Rajasthan,RJ_Bhilwara,Bhilwara,163,56,105,2,0,3,2,1,0,,
514,RJ,Rajasthan,RJ_Bikaner,Bikaner,109,22,83,4,0,0,-6,6,0,,
0,RJ,Rajasthan,RJ_BSF Camp,BSF Camp,50,0,50,0,0,0,0,0,0,,
515,RJ,Rajasthan,RJ_Bundi,Bundi,4,4,0,0,0,0,0,0,0,,
516,RJ,Rajasthan,RJ_Chittorgarh,Chittorgarh,188,18,166,4,0,0,0,0,0,,
517,RJ,Rajasthan,RJ_Churu,Churu,142,54,87,1,0,0,-25,25,0,,
518,RJ,Rajasthan,RJ_Dausa,Dausa,62,15,46,1,0,0,0,0,0,,
519,RJ,Rajasthan,RJ_Dholpur,Dholpur,65,20,45,0,0,0,-1,1,0,,
520,RJ,Rajasthan,RJ_Dungarpur,Dungarpur,373,69,304,0,0,0,-7,7,0,,
0,RJ,Rajasthan,RJ_Evacuees,Evacuees,61,0,61,0,0,0,0,0,0,,
521,RJ,Rajasthan,RJ_Ganganagar,Ganganagar,7,1,6,0,0,0,-3,3,0,,
522,RJ,Rajasthan,RJ_Hanumangarh,Hanumangarh,30,11,19,0,0,0,-3,3,0,,
0,RJ,Rajasthan,RJ_Italians,Italians,2,0,2,0,0,0,0,0,0,,
523,RJ,Rajasthan,RJ_Jaipur,Jaipur,2152,285,1765,102,0,16,0,15,1,,
524,RJ,Rajasthan,RJ_Jaisalmer,Jaisalmer,74,7,67,0,0,0,-2,2,0,,
525,RJ,Rajasthan,RJ_Jalore,Jalore,168,16,150,2,0,0,0,0,0,,
526,RJ,Rajasthan,RJ_Jhalawar,Jhalawar,326,164,162,0,0,24,-6,30,0,,
527,RJ,Rajasthan,RJ_Jhunjhunu,Jhunjhunu,157,31,125,1,0,8,4,4,0,,
528,RJ,Rajasthan,RJ_Jodhpur,Jodhpur,1706,459,1227,20,0,51,28,23,0,,
529,RJ,Rajasthan,RJ_Karauli,Karauli,20,6,11,3,0,0,-2,2,0,,
530,RJ,Rajasthan,RJ_Kota,Kota,503,102,384,17,0,2,2,0,0,,
531,RJ,Rajasthan,RJ_Nagaur,Nagaur,490,91,391,8,0,9,-9,18,0,,
0,RJ,Rajasthan,RJ_Other State,Other State,27,17,0,10,0,3,2,0,1,,
532,RJ,Rajasthan,RJ_Pali,Pali,573,220,346,7,0,19,6,13,0,,
533,RJ,Rajasthan,RJ_Pratapgarh,Pratapgarh,14,1,12,1,0,0,0,0,0,,
534,RJ,Rajasthan,RJ_Rajsamand,Rajsamand,160,31,128,1,0,12,2,10,0,,
535,RJ,Rajasthan,RJ_Sawai Madhopur,Sawai Madhopur,24,4,17,3,0,1,-1,1,1,,
536,RJ,Rajasthan,RJ_Sikar,Sikar,260,77,178,5,0,17,-8,25,0,,
537,RJ,Rajasthan,RJ_Sirohi,Sirohi,191,108,80,3,0,10,-11,21,0,,
538,RJ,Rajasthan,RJ_Tonk,Tonk,169,5,163,1,0,0,-1,1,0,,
539,RJ,Rajasthan,RJ_Udaipur,Udaipur,577,69,507,1,0,1,-40,41,0,,
540,SK,Sikkim,SK_East Sikkim,East Sikkim,1,1,0,0,0,0,0,0,0,,
541,SK,Sikkim,SK_North Sikkim,North Sikkim,0,0,0,0,0,0,0,0,0,,
542,SK,Sikkim,SK_South Sikkim,South Sikkim,1,1,0,0,0,0,0,0,0,,
543,SK,Sikkim,SK_West Sikkim,West Sikkim,0,0,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Foreign Evacuees,Foreign Evacuees,33,33,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Other State,Other State,250,250,0,0,0,0,0,0,0,,
576,TG,Telangana,TG_Adilabad,Adilabad,30,15,15,0,0,2,2,0,0,,
577,TG,Telangana,TG_Bhadradri Kothagudem,Bhadradri Kothagudem,4,0,4,0,0,0,0,0,0,,
578,TG,Telangana,TG_Hyderabad,Hyderabad,1944,1616,305,23,0,116,116,0,0,,
579,TG,Telangana,TG_Jagtial,Jagtial,10,8,2,0,0,0,0,0,0,,
580,TG,Telangana,TG_Jangaon,Jangaon,5,4,1,0,0,0,0,0,0,,
581,TG,Telangana,TG_Jayashankar Bhupalapally,Jayashankar Bhupalapally,3,3,0,0,0,0,0,0,0,,
582,TG,Telangana,TG_Jogulamba Gadwal,Jogulamba Gadwal,45,19,25,1,0,0,0,0,0,,
583,TG,Telangana,TG_Kamareddy,Kamareddy,13,5,8,0,0,0,0,0,0,,
584,TG,Telangana,TG_Karimnagar,Karimnagar,21,5,16,0,0,2,2,0,0,,
